loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
11.5451055282607,1.0,1.0,1.0,22.0,82.59130473101972,0.31635316584782097,3.150115175673969,26.373185933694547,259.31003799636784,0.03,14.406161206391205,4.909788943478601,0.4548944717393003,0.9097889434786006,0.0,5.5451055282607,8.180422113042798,12.9097889434786,9.0902110565214,1.0,1
16.019483177998893,1.980516822001106,1.0,1.980516822001106,43.13638224599226,192.30280133904918,0.18038966355997788,5.421622233460475,35.487555330790485,1042.0728791272968,0.06019483177998894,57.89176167425649,12.922067288004424,0.0,1.0,0.0,7.980516822001106,14.0,24.116899067993366,19.019483177998893,2.961033644002212,1
52.36746588411861,7.545181008277242,5.772590504138621,7.090362016554485,139.63554302483172,766.1846558704316,0.07,14.778132581489903,51.85320780421366,11322.076954471568,0.2577259050413862,629.0002600209228,38.819275966891034,3.8192759668910314,6.364456975168274,0.9096379834455157,16.0,28.909637983445517,86.27108604966345,53.364456975168274,14.090362016554485,1
34.03977876326548,3.0,1.0,3.0,81.44375663959202,398.06582103740976,0.08807955752653096,11.468532654342816,35.506890224722724,4512.851084211466,0.13211933628979644,250.71391597388984,27.211933628979644,0.8079557526530965,2.4039778763265485,0.40397787632654825,12.403977876326548,17.231823010612388,50.42386725795929,31.01988938163274,5.0,1
34.45745419660458,5.0,2.8298167864183084,5.0,93.96800383734966,457.5149996766063,0.05,19.893635491511443,23.200271347968386,9056.894026256212,0.15085091606790846,503.15987499345056,27.457454196604576,0.0,2.4574541966045773,0.0,15.0,14.17018321358169,56.712729016977114,37.255274820372534,9.0,1
23.125299896080165,2.7916999884533515,2.583399976906703,2.7916999884533515,45.292099849893575,200.38476207176495,0.10166799953813407,9.759832058195109,21.80758282691574,1888.6295218769126,0.06583399976906704,104.92710299318748,14.166799953813406,0.0,6.541899919173462,0.4166000230932967,11.0,10.333599907626812,28.166799953813406,17.125299896080165,4.583399976906703,1
200.14890089568257,13.804645373119765,8.902322686559883,12.902322686559883,422.321028656964,2775.7160683363722,0.04548838656720059,24.08417772385966,118.23500313898936,66046.29706226688,0.9242793447768112,3669.236666254794,133.4279344776811,35.879095820961055,28.841870597040412,0.0,20.353484029839823,74.52561179112124,247.660514328482,174.660514328482,26.60929074623953,1
5.612900160861949,1.0,1.0,1.0,11.225800321723899,35.29609289656238,0.306774009651717,3.290324879353538,11.044820932999304,114.05060130193449,0.01,6.334191127080939,3.0,0.6129001608619492,0.0,0.0,5.612900160861949,3.2258003217238986,7.612900160861949,3.6129001608619493,1.0,1
38.77385294841006,4.22614705158994,1.0,4.22614705158994,90.48761756748935,432.6137588117386,0.07226147051589941,13.294311769046036,32.56872143608402,5748.281974968461,0.14452294103179883,319.34966017801855,33.77385294841006,0.7738529484100592,2.226147051589941,0.0,12.54770589682012,15.0,58.58302936112958,31.90458820635976,7.22614705158994,1
136.52884807179328,25.009943465151277,18.785293289859755,16.62226855279704,439.07156890338007,2832.2932296452254,0.02,45.9367407075442,61.82319794846525,129967.4758709598,0.9407156890338009,7220.414254813824,103.35587986957927,5.081512368531359,21.091455833682637,0.0,31.071568903380083,56.75546289440592,271.8369752629373,167.2345936404428,50.397618377505516,1
102.28258101056478,9.714522187881903,6.285891640911427,8.285891640911426,247.56805882268287,1518.291450592101,0.05142738906059048,20.146053034140827,78.28036766707326,29984.148306454103,0.5057054179544286,1665.781493281391,72.99793085603335,13.427802889383816,13.428216718177145,0.42863054697047576,19.285891640911426,50.427389060590485,143.9983446848267,103.56971413785621,18.429044375763805,1
151.87232297982584,26.71808074495646,15.845757765130616,18.0,489.1062608587809,3226.6501160559765,0.02,47.71669279420683,67.56823521655552,154224.17269594438,1.077446459596517,8568.011667198773,129.10626085878093,2.1409596275217693,17.625102493523155,0.0,30.577121117434693,66.167524842217,282.60368633212994,206.502574526651,52.43616148991292,1
105.25401326417335,11.664187914505417,4.320939572527086,11.664187914505417,339.0160530566934,2142.7193415139145,0.04992563743516252,21.67714233616568,108.45201971158684,44084.657921565304,0.7125401326417335,2449.144511406866,86.25401326417335,2.6716241709891655,14.328375829010835,0.0,19.34324834197833,59.25401326417335,212.44853647647673,126.56751658021669,22.328375829010835,1
185.1196783069517,23.623005014961617,14.919547734073463,17.91954773407346,498.77925631467104,3247.4596895364416,0.022160904531853074,45.85390913090767,73.22598516306866,148057.9728809102,1.0816090453185307,8225.440715606122,153.06449238561947,8.13563818725877,16.432180906370615,5.487366827702847,28.91954773407346,62.241356797779616,304.13098495511514,194.64827135955593,46.246010029923234,1
59.04881271502529,4.292687530717899,1.0,4.195125020478599,199.4634376535895,1097.3618641715589,0.050975625102393,18.422925616910952,59.60050071111251,20208.973647188424,0.363902500409572,1122.7188611632798,53.365875143350195,0.39025004095719895,1.4878125511964986,0.0,14.9024374897607,30.3902500409572,124.2926875307179,75.1707501228716,7.585375061435799,1
112.92742396978798,13.309934542021361,1.6900654579786387,13.309934542021361,288.3099345420214,1624.7743491878964,0.03,30.67997620343724,52.95938729080204,49849.93843946199,0.5455205236638291,2769.440928902638,80.44556797734099,22.549672710106808,7.656157099148732,0.0,18.966091641170095,31.34622255712737,187.5157643512769,100.79417019074447,25.619869084042723,1
10.38048679346532,1.0,1.0,1.0,23.61951320653468,90.43466818715714,0.36778864148580925,2.7300811322442198,33.47055543137367,246.33650929406176,0.03,13.68749532136896,5.6195132065346804,0.0,0.0,0.0,5.4601622644884396,8.920324528976879,14.699188677557801,8.920324528976879,1.0,1
10.495702276174658,2.4985674253915526,1.0,2.4985674253915526,14.749283712695776,49.478997197774085,0.4,2.5,19.789598879109636,123.69500015730826,0.02,6.872363905412198,7.746418563478882,0.0,0.7492837126957764,0.0,5.0,5.250716287304224,9.498567425391553,5.250716287304224,3.9971348507831057,1
14.547062200968224,1.0,1.0,1.0,26.83764976077458,104.15651804788754,0.22,4.5496588708135555,22.878073033500993,474.2496718088131,0.03709412440193645,26.344497454556606,9.547062200968224,0.7094124401936449,0.7094124401936449,0.0,7.709412440193645,7.0,18.547062200968224,8.290587559806355,2.41882488038729,1
29.982418111152672,5.2130298650823335,3.0,4.426059730164667,112.14788053967067,601.3818557337781,0.05786970134917666,17.521375240797152,34.36823217744761,10531.002126684689,0.19786970134917667,585.0529780827826,23.982418111152672,0.0,3.5739402698353326,0.0,19.573940269835333,21.573940269835333,73.50879094442367,38.639089595247,9.426059730164667,1
23.99257665680623,2.0,1.0,2.0,37.32838443787082,163.74567092555088,0.18440320364892349,5.414991213313276,30.827757341521426,876.8241491923122,0.057761281459569394,48.71097675019749,17.440320364892347,1.7761281459569394,2.7761281459569394,0.0,8.88806407297847,12.104512583827757,23.0,14.328384437870819,3.0,1
9.864159757230883,2.2880532524102946,1.0,2.2880532524102946,14.644026626205147,49.3316372766872,0.4,2.5,19.730654910674883,123.32765292545596,0.02,6.852365058978978,7.220133131025737,0.0,0.6440266262051473,0.0,5.0,5.3559733737948525,9.288053252410295,5.3559733737948525,3.576106504820589,1
39.71480363365587,5.021938182026472,1.0,5.0,125.13162909215883,674.5474301502722,0.05,19.85345479974797,33.985467346171056,13388.145354647571,0.2202193818202647,743.7835942501172,27.86837090784117,0.0,9.8464327258147,0.0,17.95612363594706,24.0,72.06581454607941,53.065814546079416,9.043876364052943,1
194.28746525113633,26.206010283631993,15.793989716368007,18.793989716368007,492.236061701792,3203.322384674406,0.02,49.113989716368,65.2342981522747,157316.43634143,1.06824041134528,8739.80082679753,163.99565035651221,7.557928014576042,14.96994858184003,5.557928014576042,30.206010283631993,60.854092552687945,294.5278765964161,197.7081851053759,51.41202056726399,1
115.74754558895131,15.994511860629377,13.005488139370623,9.464327094090947,313.3874931429022,1835.786084848468,0.02497255930314688,38.465641197206274,48.330353986219976,70111.99988039753,0.6096707116377627,3895.1091493507033,82.82986767951067,17.403957561014085,11.0,0.0,21.994511860629377,35.96707116377626,189.42042197912596,123.96707116377625,30.989023721258754,1
27.185118154076644,1.0,1.0,1.0,33.35910988624754,135.8897955699612,0.19,5.216988873578094,26.04394854286493,709.0068930339351,0.043397774715618856,39.389250354757856,8.339777471561884,11.884005511886068,0.0,0.0,7.660222528438115,9.32044505687623,20.698887357809426,12.660222528438116,1.0,1
144.60311479919085,17.74427140004495,10.0,17.488542800089906,377.1507786997977,2325.4531595393364,0.04,27.553968852008094,84.40655788684064,64068.31587928895,0.7763932149988761,3559.3537765714973,123.87213570002248,10.301557399595422,8.429421699572945,0.0,20.25572859995505,51.66223589970781,236.8492213002023,140.30155739959542,34.4885428000899,1
33.82728361373226,5.0,1.9103044818309687,4.0,102.10304481830968,482.0107414750782,0.05455152240915484,18.662807868235262,27.201643141794918,8762.56062231295,0.1627576120457742,486.80629517658303,28.192740336478717,0.0,3.634543277253547,0.0,12.910304481830968,13.551522409154844,65.55152240915484,36.55152240915484,9.0,1
3.758425017869111,1.0,1.0,1.0,4.0,8.0,1.0,1.0,8.0,8.0,0.0,0.44,1.241574982130889,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1
11.0,1.0,1.0,1.0,24.0,91.38,0.22,4.5,20.31,411.19,0.03,22.84,6.0,0.0,0.0,0.0,7.0,7.0,15.0,9.0,1.0,1
6.053837035705476,1.0,1.0,1.0,6.982054321431508,19.575704890726442,0.5,2.0,9.792672988577538,39.151409781452884,0.01,2.171744987858494,3.0358913571369834,0.0,1.0179456785684917,0.0,4.0,2.9820543214315083,4.0,2.9820543214315083,1.0,1
71.72743190973296,5.62123865162216,4.494984868829546,3.8737462172073864,136.8938067418892,755.9168333306621,0.07,14.448235949055029,52.33078491091665,10920.671943812247,0.2512625378279261,606.6996927159946,44.747492434414774,9.116223520451706,10.116223520451706,3.494984868829546,15.494984868829546,30.86371595486648,79.39882187305966,57.49498486882955,10.24247730324432,1
23.638517465578968,2.3192587327894847,1.0,2.3192587327894847,64.12667140489464,292.39839578307755,0.1270185316802629,8.277832504143438,38.03294167261457,2342.2219396455944,0.09361482534421031,130.12439829423795,18.617405564763196,0.0,1.3192587327894845,0.0,9.978888099184227,13.403706336052577,42.36148253442103,21.765188870473608,3.638517465578969,1
2.6767603774282573,1.0,1.0,1.0,1.0,0.16161981128587144,0.16161981128587144,0.16161981128587144,0.16161981128587144,0.16161981128587144,0.16161981128587144,0.16161981128587144,1.0,0.16161981128587144,0.16161981128587144,0.16161981128587144,1.0,0.16161981128587144,1.0,0.16161981128587144,1.0,1
33.387333616390116,5.255493344655605,2.4890133106887906,4.255493344655605,118.1098668931121,625.0607252304457,0.06,17.009396788451284,36.815515001380184,10621.238078406132,0.2051098668931121,590.067695437428,26.6208535824233,0.7664800339668141,3.4890133106887906,0.0,18.211546587410766,21.48901331068879,77.04394675724484,41.06592013586726,9.51098668931121,1
72.83991386259882,10.160086137401178,6.839913862598822,9.160086137401178,249.3479300152173,1441.416871508889,0.02053362045800393,39.73354153405338,36.435458197231185,57141.10077007965,0.47693706595405105,3174.5039909622533,58.83991386259882,0.10672409160078566,11.573103633596858,0.05336204580039283,25.16008613740118,29.800430687005893,155.70758546561257,93.64034454960472,19.640344549604713,1
127.03252740662862,21.958359674625793,17.518541933000705,16.319453224875264,416.15289192337843,2660.180961164551,0.02,44.19399441798289,60.207267435598716,117831.4236873439,0.885185419330007,6546.188538185772,101.79635483250176,3.1990887081254407,17.277812899501058,0.0,28.879635483250176,55.120364516749824,247.59270966500353,168.5601822583749,42.916719349251586,1
2.5014590139986943,1.0,1.0,1.0,3.2521885209980415,6.25510654899543,1.0,1.0,6.25510654899543,6.25510654899543,0.24927049300065285,0.5795914760803655,1.7507295069993472,0.24927049300065285,0.24927049300065285,0.24927049300065285,1.7507295069993472,1.7507295069993472,1.7507295069993472,1.7507295069993472,1.0,1
41.122789709911764,6.2319229551305595,4.905865171478479,6.2319229551305595,121.81855857530344,633.023715678825,0.0788403852243472,12.99054507386447,51.06643077320249,8033.272038604354,0.2109413482852152,446.2928789076591,30.492500791651363,5.3042311346083215,2.7680770448694405,0.0,12.11596147756528,24.304231134608322,70.86221187339096,50.95634670191248,11.463845910261119,1
47.84470047478005,6.0,3.0,5.552513614782725,171.02737746695547,934.1961986315723,0.05,20.21826769921754,46.32139925060783,18859.508408397152,0.31342459155651825,1047.7531282140312,34.94972770434549,0.0,7.762568073913626,0.0,16.89497277043455,27.237431926086373,106.02737746695547,65.0,11.0,1
16.0941519101257,2.188303820251396,1.1883038202513958,2.094151910125698,42.15263280886872,186.51008949139108,0.1752924044937151,5.644666355086591,33.6544527098764,1041.7301626248282,0.05905848089874302,57.87330987865782,13.094151910125698,0.0,1.0,0.0,8.094151910125698,13.340936629120115,23.811696179748605,18.340936629120115,3.3766076405027916,1
91.18871530347256,10.374652770436413,2.030989577827309,9.374652770436413,247.19427097648997,1404.0763679894524,0.03656336807390897,24.836544257233452,58.688411517247786,34143.8176502551,0.46845052110863455,1896.88018244088,78.21970488129986,5.281684036954484,5.687326385218206,0.0,17.405642348263722,33.93802084434538,149.12951398432665,98.06475699216332,19.749305540872825,1
27.297235947460468,3.7175691013134884,1.0,3.4351382026269768,90.23646348029767,460.36414591778686,0.11564861797373023,8.504596741838883,54.89323441129064,3886.1885951132685,0.15129723594746047,215.8945233012364,17.21347977110326,1.4121544934325585,6.1067398855516295,0.0,10.717569101313488,23.541878088178606,53.129723594746046,37.106739885551626,6.435138202626977,1
15.046358171931933,2.0,1.0,2.0,23.82781490315916,88.17291514168889,0.15218543268772775,6.712582692490891,13.223112931973255,589.7568880755674,0.03,32.76105963934751,10.82781490315916,0.0,2.2185432687727733,0.0,8.0,5.0,15.437086537545547,8.390728365613613,3.0,1
29.57185119981358,1.4033116235513434,1.0,1.4033116235513434,63.588409317570296,315.07450094440145,0.16395032564672987,6.065937299777536,52.4209937099388,1902.817373878027,0.10596688376448657,105.70919571672704,21.580130258691938,0.7983441882243283,1.2016558117756717,0.0,8.201655811775671,22.79006512934597,30.0,33.588409317570296,1.8066232471026868,1
67.21395263041092,6.74386533583373,2.2561346641662703,6.371932667916865,255.9716085253943,1536.0643237353504,0.07884201996249406,13.463774061984704,126.61998408291265,19528.500087874654,0.5107361596999525,1084.9138937708142,57.61042395499287,1.7438653358337297,3.975461343334919,0.0,14.603528675418055,48.79294264916389,166.52605988748218,89.44554863791211,11.859663339584325,1
16.676244530756442,1.4516968192316826,1.0,1.4516968192316826,55.70757951920793,251.7622833120802,0.1738642544614654,6.090573489502732,46.35043041150101,1441.4875546875887,0.08193212723073269,80.07825115284467,12.579638169219807,0.0,1.0,0.0,8.355090457695049,14.289819084609903,35.41776043459803,20.289819084609903,1.9033936384633654,1
21.026186095146834,1.794762780970633,1.0,1.0,56.25760940932304,267.499932741331,0.13013093047573418,7.767646635648159,37.03926222166338,1998.111357109275,0.0880785582854405,111.00598028646232,11.807855828544051,0.6026186095146835,2.3973813904853163,0.0,10.986906952426583,16.013093047573417,33.43666053320557,22.82094887611747,2.589525561941266,1
